"replicateID","Latitude","Longitude","Island","Depth_m","Complexity","Exposure","Coral","Macro","Other","Turf","CCA","Browsers","Grazers","Scrapers","Predators","SecConsumers","regime"
503,NA,NA,"Hawaii",5.2578,15.10158225,"W",49.5749384196167,12.9425287358333,0.888844443366667,26.3425527216333,9.66778613293333,1.75294276141805,6.67822253717838,14.8149003487182,3.52823906465071,15.6476325864522,5
504,19.60461752,-155.9776189,"Hawaii",4.8768,4.499075678,"W",16,0,36,45.3333333333333,1.6,4.19834445303817,17.4303487268589,35.8619943697072,2.58703009178657,13.1441057983165,3
505,NA,NA,"Hawaii",6.2484,17.104075355,"W",48.9452189824889,14.8505747128889,2.81474074071111,24.1134504615556,8.45040210728889,3.51657356940061,5.36344247979894,19.0817982795074,4.73561706562603,18.4373637560671,5
506,19.60294281,-155.9753494,"Hawaii",2.1336,2.863234395,"W",3.2,13.6,0,62.4,8,0,12.3230872286835,7.63474692458534,0.45844078118443,9.06868087647638,2
507,19.59750533,-155.9744301,"Hawaii",3.048,4.935327301,"W",9.6,4.8,0,80.8,4,6.01765318841835,9.64505764550047,0,0,20.2790954822596,1
508,19.59486523,-155.9735814,"Hawaii",4.572,5.472774228,"W",23.2,0,0,73.6,0.8,0,4.68251150835879,0,0.236628464204421,11.4178258716441,3
509,19.59145281,-155.9730329,"Hawaii",9.144,16.53873289,"W",41.6,0,0,49.6,3.2,5.17055883318599,27.7819598757852,7.13701143103383,0,60.1044264796961,3
510,NA,NA,"Hawaii",3.048,9.745470826,"W",34.2195965542444,0.148222222222222,4.16928858711111,37.2898106071111,22.6365254923111,0.959199002128879,5.46465010083179,5.79514721904711,0.983518327525656,20.4535089563434,5
511,19.58971609,-155.9727797,"Hawaii",7.1336,15.00489159,"W",24.1260132790004,4.16110328907204,45.0959948089084,25.3373149073149,0.2,0.887508683607493,12.5965955677999,4.41109779331914,0.133670335894614,14.0360011722654,4
512,NA,NA,"Hawaii",13.716,19.32514244,"W",14.286617868,0,1.84084353,68.3797262313333,14.5717956218,0.470644908660766,2.01052278772727,8.76806381574017,7.2216555447469,9.56893208630308,3
513,19.58567032,-155.971136,"Hawaii",3.048,8.678463091,"W",5.6,0,0,89.6,1.6,1.8386290816669,17.9854748880481,0,0,3.54245880168295,3
514,NA,NA,"Hawaii",10.3632,12.16507234,"W",32.7889063737467,0,10.14790802292,38.6092989263733,17.8781181672,0.589169374094618,13.4420133305502,16.0703957980557,11.2669525128994,21.23115923182,3
515,NA,NA,"Hawaii",3.048,10.03968349,"W",31.2918252172444,0,4.46565455808889,49.9120347195556,13.7376558958889,2.02402236610763,6.37163851923261,28.5196570718056,1.65187922825278,14.8268741309528,3
516,NA,NA,"Hawaii",16.6116,20.517475645,"W",17.1987518230667,0.9048639383,0.460530604966667,45.8332498330667,34.0307620932,0.950451007621617,9.38618939518787,6.9658658002598,12.8497500024327,25.420251057051,2
517,19.56905716,-155.9700549,"Hawaii",10.572,12.8337183585,"W",28.4522761610614,0.599637783024795,0.517011506148882,59.9328163573648,8.40130389718001,0.379653842442157,5.46387208549313,4.84680580699522,2.64673529904838,12.1454624571389,5
518,NA,NA,"Hawaii",6.2484,11.137380905,"W",35.5982119081,0.111155551116667,8.95603992103333,38.5581237617333,15.88767997075,0.652974740657809,4.53651544787275,6.92991259247685,2.1673213661603,18.2750080057605,5
519,19.58020647,-155.9674306,"Hawaii",1.524,1.06211826,"W",6.4,0.4,6.8,72.4,4.8,3.34003417099682,8.43756770523214,12.7776160851421,0.0253018630093228,10.8779837408515,2
520,NA,NA,"Hawaii",9.4488,16.08273415,"W",29.7038455107867,0.0889333333333333,1.8176999756,46.80583069664,20.1576695491733,1.26247466284559,6.90262040832448,9.0581484735864,4.25055869322924,23.668562841032,5
521,NA,NA,"Hawaii",8.8392,17.95582465,"W",15.3653119866667,0.148222222222222,5.06913693264444,56.2210746177778,21.3649859575778,0.455846366793642,3.47284025078467,4.82233878743111,1.63195878463082,11.6551148623402,5
522,19.5532682,-155.9674134,"Hawaii",5.9436,19.183973465,"W",32.8,0,0,62.8,4,5.65887813751048,26.8642590371908,8.01072527664167,1.1377296257139,32.0126185354505,3
523,19.55704035,-155.9664015,"Hawaii",3.048,14.24816829,"W",2.4,0,7.2,81.6,8.8,4.54664098859991,42.1828795594855,0,0.706899369178807,15.8168495054523,3
524,NA,NA,"Hawaii",2.1336,16.4155392,"W",36.559458694,0,15.143334476,31.5523154446667,13.4279557352,0.320479548621886,3.7803728582099,0.444072762533291,0.889228822788684,9.63350919368042,3
525,19.5512747,-155.9656675,"Hawaii",3.6576,0,"W",7.2,0,0.8,66.4,14.4,1.19910874099789,16.4268238620615,5.08064917545235,0,53.8925451725532,3
526,NA,NA,"Hawaii",3.048,6.662664946,"W",58.3855018381333,0,2.380799314,29.1820388374667,10.0516600114667,0.757827691931745,5.58399076171048,22.2661519455968,2.12468218868124,11.0536321313461,3
527,NA,NA,"Hawaii",11.3,NA,"W",60.067746238395,0.414102564106731,0.946888314892517,33.6389830411182,3.78671886060853,1.50376109968923,11.2284760696112,6.55937988870794,3.71660881512529,11.5394643947526,5
528,NA,NA,"Hawaii",16.764,6.886078474,"W",24.0011402659333,0,2.3233925436,42.465750888,29.3365226918667,0.718921764395681,2.21420101532136,6.1082531993362,14.6217592843561,26.1492986638971,3
529,NA,NA,"Hawaii",3.2004,8.3604301795,"W",59.4178966399,0,6.53959691753333,25.4878879128667,7.60973659736667,0.594440471977266,1.92113436355043,3.87555858017131,2.77386664384879,20.1148630909481,3
530,19.54853788,-155.9602561,"Hawaii",4.572,NA,"W",5.6,0,0,92.8,0.8,8.76175483600492,34.5396710677107,3.79942168337055,0,62.7317113969805,3
531,NA,NA,"Hawaii",15.6972,21.418384845,"W",15.387067328,1.082025065,6.66666666666667,33.1546235473333,43.7096173922667,0.46410864327732,2.30147963341831,1.54781116197504,38.7689686476961,41.5509241185314,4
532,19.54042251,-155.9602223,"Hawaii",14.3256,NA,"W",44,0.8,0,52.8,0,2.34222888924189,10.038238489212,10.4892912096616,9.97755109280387,17.4785669370879,4
533,NA,NA,"Hawaii",7.3152,10.28062554,"W",32.4593085152857,0,19.3134721575143,35.8114104886286,11.9713453422381,0.30565586946523,3.86226466669328,10.4225979356409,5.66477018405803,26.4918881536974,3
534,NA,NA,"Hawaii",11.5824,10.8707111445,"W",23.8330473231,0,2.7302385215,55.647905595,16.6613479339333,0.0865229686650625,2.22974607031423,12.0483275025628,11.4117082763071,32.5679044343025,3
535,NA,NA,"Hawaii",5.7912,4.6567588965,"W",36.2517628074333,0,21.76467904,28.2014885797,12.638767238,0.889518381479422,2.04491863437458,1.85151478412695,0,10.597849604784,3
536,19.54264944,-155.9587488,"Hawaii",7.0104,NA,"W",8.8,0,0,88,2.4,2.49718889950091,28.6290728706038,28.6199924342893,5.1930694476106,13.9990571237708,3
537,19.5390472,-155.9587593,"Hawaii",3.048,NA,"W",9.6,0,0,86.4,3.2,2.64272385929291,9.29878731649781,6.11044502548366,0,3.96496989041425,3
538,NA,NA,"Hawaii",4.2672,2.848935343,"W",54.7915134821333,0,2.55581969776667,33.8322593482333,7.9152291391,0,5.10914216250404,8.72226999619238,9.69261704430019,19.642241031935,3
539,19.51595779,-155.9601952,"Hawaii",7.9248,7.156109862,"W",9.6,0,0,87.2,3.2,5.28544771858581,34.9684003216704,11.8236656680173,3.6015,12.0675876826261,3
540,NA,NA,"Hawaii",5.1816,2.815247197,"W",42.2175947544556,0,8.5630705143,44.2531772821111,4.43153796448889,0.718192659805068,5.03793655794213,9.49559224912479,9.34122078857297,17.7394027857182,3
541,NA,NA,"Hawaii",4.1148,2.669466431,"W",40.1772172292167,0,4.95253591353929,42.7492417267024,11.064406381681,0.635368730546976,8.2396475284544,3.80587212467347,1.59062018199092,14.8364973119625,3
542,19.52906724,-155.9573681,"Hawaii",5.1816,NA,"W",4,0,0,94.4,1.6,0,39.3199182196636,11.4227124437955,4.95086711213431,7.16934318986221,3
543,20.18213657,-155.903724,"Hawaii",12.8016,7.033614654,"W",19.2,0,0,73.6,6.4,0,9.49248274570083,0,0,12.0229878152971,3
544,19.53357787,-155.9568493,"Hawaii",5.548,NA,"W",14.8309941519538,0.0490384615384615,0.996333783182692,81.4185672515262,2.50628092665385,3.37115619546091,20.1308527126299,0,0,12.3734140139337,1
545,NA,NA,"Hawaii",3.3528,2.752726463,"W",41.5057918458,0,3.25911111111111,48.2151740315556,6.1200285404,1.41639092009163,8.05599816244796,7.77025097514026,0.0240887921762902,20.1402755458114,3
546,19.52370744,-155.95748,"Hawaii",10.2108,NA,"W",27.6,0,2.8,66.8,2.8,4.73076940713212,12.6982317367947,8.24217294175392,3.60017798824737,26.2938394976914,3
547,20.18617308,-155.9031073,"Hawaii",6.4008,10.62182492,"W",28.2666666666667,0.266666666666667,3.73333333333333,53.6,13.3333333333333,0.895632751575773,7.66856319626325,2.26712665826838,2.05278398144748,22.9307790707441,5
548,19.51200651,-155.9581255,"Hawaii",7.5,5.126327236,"W",20.8730441229757,2.94424225439312,54.7736691050573,20.8775946340678,0.159942491585494,3.13064070473324,14.1669941658074,4.59169572595289,3.10322924720776,11.196770361526,4
549,20.1841525,-155.9029967,"Hawaii",11.8872,7.3429382535,"W",59.2,0.4,4.8,23.6,11.6,1.33582732671606,3.30790982517258,0.4450071759761,1.3677352150845,17.8847420924726,5
550,NA,NA,"Hawaii",6.096,8.430983198,"W",38.1314825374976,0.111155551116667,16.9643503770915,37.8688092329946,5.04839188121259,0.439499442166779,4.01272223256236,4.14016370635927,8.73425432847874,24.5775741087895,5
551,20.18117518,-155.9024919,"Hawaii",5.6388,9.861330455,"W",19.8,0,4.2,47.8,25.8,1.79206724090622,17.109396053487,8.24150056152511,6.99477818373922,34.6208581135984,3
552,20.18507724,-155.9019522,"Hawaii",2.7432,8.331284444,"W",3.6,0,0,71.2,22,6.06764594104799,15.4969937762865,1.51268398063573,0,14.0987147925247,3
553,NA,NA,"Hawaii",4.4196,2.000288467,"W",46.0465685606,0,13.4007658708583,33.9235635318083,5.77758467365,0.564077364015049,7.06188733533664,12.9449606999024,3.3982725651683,20.7404647992781,3
554,NA,NA,"Hawaii",3.3528,2.9022289035,"W",22.3767824129333,0,3.22501213993333,70.5247106144444,3.57706520955556,0,6.07535553935755,11.5187467160723,1.72850611044295,14.0706044555301,3
555,20.17914904,-155.902048,"Hawaii",5.6388,8.8421630875,"W",20,0.4,0.8,62.4,16.4,0.93468132382615,16.1435217455588,3.63004150449593,0,33.1061019714016,1
556,20.18378287,-155.9012378,"Hawaii",2.4384,10.0918363805,"W",2.93333333333333,0,0,84.8,10.4,4.96429741757646,9.62859681610376,2.5383608090636,0,11.7573823204819,3
557,20.17632314,-155.9017901,"Hawaii",15.24,11.288169805,"W",34,0,2,52.4,10.8,1.30632297549163,7.19715821463034,10.4364777789679,13.3792246824457,23.0415280865681,3
558,20.17283509,-155.9019222,"Hawaii",13.1064,14.80881531,"W",22.6,1,1.4,64.8,9,2.07159615913219,10.457150953294,4.2324469655697,6.27071505101031,40.3486096107736,5
559,19.86209727,-155.9273299,"Hawaii",7.62,11.5316784995,"W",29.7968083043762,0,18.1357053046821,35.1697457458214,14.5095434999738,0.316468742972881,7.52760760943891,9.43572051153252,6.90254791650219,20.4023383919032,3
560,NA,NA,"Hawaii",2.4384,3.8961946545,"W",15.5017992712,0,2.88866666666667,79.0637489956667,1.60639253336667,0.378951548985818,16.8664301865669,0.212602543363987,0.168455052894102,12.3431855538911,3
561,20.17477498,-155.9010059,"Hawaii",6.096,9.466340424,"W",19.2,1.76,1.44,65.12,9.76,2.35561069168393,24.8988112348424,8.67610971788816,1.95533952214892,15.3835729254103,5
562,20.17708224,-155.9007397,"Hawaii",5.7912,9.6835176315,"W",12.2,0,1.6,75.4,8.8,8.8353874234142,16.9812208604245,6.51683193150932,3.32285156501235,15.2573918135291,3
563,20.17072199,-155.9012132,"Hawaii",9.2964,12.2468155995,"W",14.8,0,0.4,66.4,15.2,2.00971133346138,29.3664503560718,2.56554383951964,1.00296390395053,34.3776162063247,3
564,NA,NA,"Hawaii",3.3528,3.9957700185,"W",49.6006930818667,0,1.3495116648,35.7252888322,12.6074990483667,0.390068409519305,4.22085867552452,6.21565548915113,0.452039759366744,20.8611891397664,3
565,20.16836988,-155.9004176,"Hawaii",5.334,11.126942005,"W",12.8,0,2.4,78.4,6,5.51693834017902,27.4306549264628,3.77672428126333,2.32563764425967,22.2309436721196,3
566,20.16369678,-155.9005877,"Hawaii",3.9624,11.96587452,"W",13.0666666666667,0,0.533333333333333,71.4666666666667,12.5333333333333,1.62187261511069,18.9806082527179,8.0613428635499,10.6770524277892,31.8246779315201,3
567,NA,NA,"Hawaii",2.4384,4.127327725,"W",21.5133202579556,0,3.15360649211111,70.4644490468889,4.11696677475556,0.44862101711303,7.56200893588597,3.30772708697966,0,14.2542117536659,3
568,NA,NA,"Hawaii",10.668,10.5429339295,"W",33.5793090768339,0,24.3017337744947,35.4640614315018,6.04819177541053,0.114914317604181,1.91146568607004,2.51305755012187,9.94947743725019,16.1090147491735,3
569,NA,NA,"Hawaii",3.9624,3.0880751745,"W",35.4538346340917,0,45.6377295374167,13.6958736736345,3.97230059035714,0,15.7457215831052,5.60062915664539,2.55543041806783,13.4224323889971,4
570,NA,NA,"Hawaii",7.9248,22.7143357,"W",25.0963937398222,0.158781170022222,13.8147885421111,39.2352051431111,20.6135103678889,1.0495377900035,4.28928600657218,2.35209814116853,3.65225430969891,36.4149177576881,5
571,20.16591654,-155.899738,"Hawaii",3.2004,11.3993518945,"W",7.2,0,0,80,9.2,0,17.2635621807875,16.5077966699572,1.376256,18.0718670759586,3
572,NA,NA,"Hawaii",12.1,8.578698211,"W",14.0132117032565,0.0862095141706731,26.5354329332763,57.1166953489302,1.2724911236487,0.953872244685905,4.37693908371677,0.67581745948774,2.41952383522113,24.4344918405803,5
573,NA,NA,"Hawaii",3.3528,4.631711401,"W",24.91538515992,0,3.67106390588,66.0121007153333,5.03302573448,0.556402404137299,6.52303284253052,4.98503139589725,0.883456589452327,12.1147534210952,3
574,NA,NA,"Hawaii",13.9,8.038776712,"W",36.7386633135825,1.88884765331259,4.69660682485662,50.9007518444953,4.18513447220889,3.37080152652723,7.32042994472276,4.21453739774815,4.79858560709603,17.3977844372081,5
575,NA,NA,"Hawaii",4.2672,8.539629123,"W",34.6434809976,0,3.30181606173333,47.821156388,13.7571520066,2.24179263726701,33.0439198790562,3.94451761383883,10.4135700697764,30.3922117474784,3
576,NA,NA,"Hawaii",3.048,3.737855074,"W",34.6497915996222,0,5.77807020166667,53.8051331566667,5.31174540144444,1.96324055337324,7.46505047517928,13.2586588823288,1.99889615318115,13.8565006997298,3
577,NA,NA,"Hawaii",7.62,12.42712425,"W",22.6287685155833,0,2.58086090031667,61.3136003368333,12.7611237095,5.281431273886,16.7837097247992,5.78588471321732,11.4883411736204,42.1110333620306,3
578,20.15480883,-155.8981823,"Hawaii",4.572,10.40359965,"W",11.52,1.28,1.6,69.28,13.44,2.76069032824783,8.2895363033357,4.96853234949868,1.39995858282547,12.4192548182902,5
579,20.15184133,-155.8966083,"Hawaii",3.5052,9.4403687305,"W",14.8,0.4,0.8,69.4,9.2,0.898220564678575,10.3923826779124,4.44076906290352,1.1412701006956,7.64570020553362,2
580,19.48581403,-155.9508031,"Hawaii",12.4968,25.38446696,"W",48.65,2.6,1.75,36,8.95,4.8368270773096,5.28933657457724,0,11.632407677118,46.3840244233619,2
581,19.48436822,-155.9492252,"Hawaii",7.0104,17.61515249,"W",34.3,3.9,1.9,42.4,15,5.34429032267174,14.2964740911137,1.7678307221738,0.443967101471101,31.5585699984463,5
582,19.4830321,-155.9467295,"Hawaii",10.0584,33.09978643,"W",26.0714941652101,2.04436966234337,6.56583708483477,52.7080889677976,11.3663908387304,4.90545483215777,9.70369742407186,15.2286377702567,2.18267314361215,35.8156207824725,5
583,20.12523456,-155.893206,"Hawaii",24.5,16.65492809,"W",19.931059667,3.392229344,12.81559603,56.7593480745,2.7073916665,2.0280025142929,3.02210920092995,4.54673385719216,1.16072884362747,7.17730319115307,5
584,NA,NA,"Hawaii",13.3,17.1729107,"W",21.5677657350998,0.946731144114984,0.966060316390224,67.5808407309183,6.98803017744551,0.292505463705957,1.68072430167884,2.88253130454561,3.56333424147207,15.1317286368196,5
585,19.48284848,-155.942758,"Hawaii",12.3444,26.759577335,"W",21.9,7.1,5.8,51,13.9,4.72276279691174,15.0212891639701,8.43786135694953,2.13155082791823,21.4146643868765,5
586,19.48159203,-155.9403555,"Hawaii",8.0772,21.605884025,"W",34.1,4.725,4.55,37.05,18.725,3.98396359162746,12.8161363597927,2.85746813793904,8.00200985468368,32.8713630280544,5
587,19.47941866,-155.9382649,"Hawaii",7.4676,16.6946947,"W",20.36785714275,6.546428571425,3.678571428575,59.9285714285,7.978571428575,4.45404065424851,15.3221133381388,6.19378467479095,4.29558387941215,19.5662765562758,5
588,19.47811365,-155.9363471,"Hawaii",7.0104,21.99947985,"W",38.1,4.4,1.4,42.1,11.5,6.4762495192323,14.2143802838401,6.94797573526478,6.1135284874842,29.7122600301599,5
589,19.47875538,-155.9336002,"Hawaii",7.62,31.78164109,"W",26.3867679093482,1.79478682460856,5.98034820158338,51.8252823928197,12.5603228963943,7.17018300885881,23.6218370468831,23.7166119900772,12.0107596068276,65.2921971160704,5
590,19.48101683,-155.9329631,"Hawaii",9.144,45.03715921,"W",67.6,0.2,1.7,13.5,15.9,2.18989076598794,20.2977198288591,9.52570707544928,5.55665430165113,47.6074186128796,4
591,19.48216654,-155.931375,"Hawaii",5.1816,12.45350422,"W",47.4,0.2,1.6,20,27.2,2.94973620519172,8.81454492167895,5.01559215892513,2.97684780502552,43.7979773443197,4
592,19.92990293,-155.8927059,"Hawaii",15,22.70436283,"W",39.522399166,4.428915179,9.12162163,28.8967048775,13.615327665,0,8.13996982958285,4.14227689025096,4.98385478644072,17.5696383039358,5
593,19.48148026,-155.9291542,"Hawaii",8.2296,11.77678481,"W",36,1.2,3,24,33.6,0,22.9581128851257,0.201478026231124,5.77437515589576,72.2379207093964,4
594,19.45792916,-155.9284166,"Hawaii",13.1064,15.14636922,"W",11,1.2,4,69.2,13,4.25833424913258,25.949839979102,13.5621793801868,3.22896879838012,37.0841676561278,5
595,19.47994059,-155.9258297,"Hawaii",10.8204,7.057486115,"W",33.02115384605,0.908974358916667,30.3294871794833,26.9814102564083,7.30897435891667,1.45073493669243,17.9439263056513,1.17086355488669,7.60401378845046,45.8761818921847,5
596,NA,NA,"Hawaii",11.5,22.22643269,"W",33.344223822887,3.89447884416827,0.931690911865385,53.1290146793389,7.52769756677404,3.53924331343086,7.48658706539684,9.83526707632196,4.14771903802836,11.0427992299441,5
597,19.47788992,-155.9238161,"Hawaii",16.764,7.527156584,"W",14.7333333333333,1.26666666666667,68.8666666666667,7.4,7.33333333333333,2.03281037207385,10.9617970296777,2.64023788644958,8.18556092053343,43.1480489548551,4
598,19.46342063,-155.9246279,"Hawaii",8.5344,12.39071914,"W",67,4.2,9.6,12.8,6,0.72731743399185,5.66566086273391,3.84145367060483,2.63521987236183,7.67009863461419,5
599,19.47071146,-155.9236571,"Hawaii",8.6868,10.26856634,"W",37.1010416666667,1.46666666666667,6.459375,35.9125,16.2416666666667,3.05436272722805,12.0102828117989,5.02353170240095,4.95708134184303,11.896994736675,5
600,19.47428298,-155.9231326,"Hawaii",14.3256,9.646142307,"W",44.2,4.8,5.2,30,14.2,1.34346032028211,7.42176956993641,4.31346694790027,7.36610256867453,18.5175027752546,5
601,19.45573644,-155.9244369,"Hawaii",13.1064,20.94432462,"W",27,1.4,7.8,35.4,19.4,3.93297272336225,9.93399469105064,9.03502172543411,17.1526599799118,151.761871499801,4
602,19.47837178,-155.9223493,"Hawaii",6.4008,4.083656287,"W",17.7,0.2,62,16.2,3,1.13023711996166,31.6355662824802,3.00113008192616,0.606199877149405,87.3204964544538,4
603,19.47255638,-155.9221529,"Hawaii",7.62,11.7275391,"W",47.9170692431256,1.910031027843,4.43188405796618,38.0275676524879,6.53460979539372,1.02305797148567,13.2874967235222,13.4297713574,2.10705731608847,39.688960574505,5
604,19.47420298,-155.9208181,"Hawaii",7.1628,5.8481110515,"W",22.9769230768,0.4,53.6884615385,16.56923076925,5.46923076925,0,11.1575273141271,7.77517176062088,10.5748747998923,36.9457946177433,4
605,19.4480617,-155.9228146,"Hawaii",9.144,17.11845376,"W",18.2,4.6,2.2,51.6,19,2.80449269411398,19.3380132229364,2.49131880991041,0.329711060325083,25.1203091460765,5
606,20.26778434,-155.8553735,"Hawaii",6,NA,"W",8.574263044,3.45096373,5.534297059,76.2471654725,4.4642857245,1.39662456004471,8.43287519215999,5.39979164292514,0,4.85634826394596,1
607,19.47252716,-155.9201407,"Hawaii",5.1816,9.30946611,"W",42.65,0.55,41,8.15,7.05,3.344515906544,10.6946832072777,4.8879162294563,18.5861419383313,15.9201432800019,4
608,19.44392859,-155.9210275,"Hawaii",7.62,19.33490121,"W",20,1.2,1,62.6,11.8,4.22914093782802,14.6823270571196,7.14593633456471,0.779751893989115,12.6891625621938,5
609,19.43933891,-155.9212403,"Hawaii",6.096,9.878926716,"W",19.6,3.4,1.8,46.4,26.2,7.60024710152267,21.3537641293085,3.17884902500942,2.34724724764114,31.6085977634775,5
610,19.43425758,-155.9211493,"Hawaii",8.8392,22.19251353,"W",33.8,4.35,2.9,41.75,11.4,13.328150297846,15.8210302708413,11.2273053378938,2.35534412355179,56.9473645145229,5
611,20.08142074,-155.8679658,"Hawaii",9.4,15.21624344,"W",45.3026862660416,0.327170490334856,0.922046502480289,38.6174425831871,12.660743699958,0.666995834502698,9.26106801584969,2.4808943844586,1.19206154949093,13.1507822631403,5
612,19.42925627,-155.9200131,"Hawaii",8.8392,18.53631074,"W",29.8,2.4,1.4,44.6,16.4,25.818911734055,13.8764521051238,0,13.0032403988151,46.6011211462454,2
613,19.93578476,-155.8781048,"Hawaii",4,1.638119325,"W",49.3220736515,0.684963674,8.1867229565,37.696457828,1.025099694,2.15686285289438,2.68367237573023,11.9065127744523,0.121691114882142,17.8466259849331,5
614,20.07431093,-155.8646637,"Hawaii",13.4,17.6111297,"W",53.5427307610038,2.212656281087,8.91326717940572,26.2827512298742,8.0224541202187,0.387337977483023,3.18494640646142,3.69423941678196,5.2650812327794,18.1528037044261,5
615,20.26723034,-155.8476167,"Hawaii",8,NA,"W",9.62870723275,2.141125534,20.9656735635833,62.1513114448333,4.97984889316667,19.1926398884215,9.43976882373633,6.38343051923682,2.52527207072255,19.8377866757911,5
616,19.42538972,-155.9168037,"Hawaii",9.144,27.74034578,"W",29.2666666666667,3.13333333333333,2.8,47.2666666666667,15.4666666666667,9.20079406718446,12.1857182946596,4.83529572710398,1.60026086516949,25.0232219657476,5
617,19.4250222,-155.9145799,"Hawaii",8.5344,31.12669171,"W",31.4666666666667,2.8,9.46666666666667,44.5333333333333,9.46666666666667,3.96249104408916,15.5824315725671,7.22268413993158,5.36091027014038,22.6613091929069,5
618,19.42146037,-155.914759,"Hawaii",8.8392,15.992627175,"W",31.4,1.52,3.44,50.64,10.04,4.44776666576209,9.35476403983528,8.76911166461644,0.984388907347137,21.6760812715489,5
619,19.42345528,-155.9123476,"Hawaii",6.096,17.899305305,"W",47.0285714285714,3.17142857142857,2.91428571428571,32.3428571428571,12.1714285714286,4.20026134035269,17.9261474332617,9.55206292275655,2.90974502869894,19.725977100378,5
620,NA,NA,"Hawaii",10,13.903302985,"W",32.044974745863,0.950854700855769,3.76082433647596,52.3280044766611,9.19562528107933,2.41572344003221,32.2959518898685,34.4365682971235,5.23707108501426,10.2718245439666,5
621,19.96108165,-155.8598743,"Hawaii",NA,18.89801805,"W",33.613053592,0,0.3496503675,53.4032634,8.8578088405,1.45684692149206,7.78450906095712,5.98494838929183,4.57845184849046,27.9840058364897,3
622,20.05505682,-155.844405,"Hawaii",8,12.98922506,"W",26.155858538,15.226140765,7.1741208165,38.376012487,4.5957639625,4.49825329646169,13.5047427836342,13.1210612489362,2.81059617337158,10.7136339825419,5
623,19.13670414,-155.9177949,"Hawaii",13,17.52396568,"W",43.07022520475,2.09693984525,1.20689656,26.97375395375,23.8118886235,6.00871766674005,29.4472686928499,12.4752023593079,3.91776851820537,14.5259459916499,5
624,20.26125581,-155.825267,"Hawaii",NA,NA,"W",3.13479621,0.626959202,7.210031322,87.46081526,0.626959202,8.33778689109828,1.04301150531841,0,0,11.8456132470369,1
625,19.15261954,-155.9163692,"Hawaii",NA,12.91462153,"W",13.90532542,0.295858037,0.591715973,77.81065075,5.917159834,3.84698705648693,19.4384508277233,9.8928863328336,4.04073288990055,23.453843529696,2
626,19.12947202,-155.917624,"Hawaii",NA,12.81581665,"W",16.4,3.6,4.8,60.4,13.2,3.26365160573235,17.1817817462116,6.7816881491404,8.401633851871,9.44601820265244,5
627,19.9699835,-155.84842,"Hawaii",9.2,21.08758857,"W",42.3356400165673,0.679573385536258,1.51909722223357,44.389338731278,9.56564042196795,0.538643619673901,17.8851028902221,17.9866057262295,20.7799552681799,79.7608263169644,4
628,NA,NA,"Hawaii",11.1,16.70999974,"W",40.7449986326368,2.22351874017199,3.09220928923849,45.8987179929974,6.99841152325683,1.8118560250211,3.55239145717715,5.64059440954424,5.30969729759531,18.5341574222494,5
629,19.1675895,-155.9129395,"Hawaii",12.3,10.9358888705,"W",31.4160678134772,0.440865384619231,7.56377080517702,55.63259671593,4.0631466486501,1.98949951351531,4.14383763124062,7.37739202899863,5.00607415723184,25.979426843453,5
630,19.10704936,-155.9163412,"Hawaii",25,27.45907532,"W",15.8248744,10.377451404,5.3611905035,50.0418842835,12.296737935,4.03004669824106,14.6231806816511,11.2999824368382,6.27874916528832,11.3091285592032,5
631,19.173639,-155.9105201,"Hawaii",10,27.61760252,"W",42.861305302,0.349650366,2.447552458,44.9276418005,2.4402680785,2.35154371821763,6.09672838365217,11.5359273970775,8.43300891392278,10.7129076110638,5
632,20.03763489,-155.8363335,"Hawaii",NA,15.41612053,"W",10.725551997,0.630914829,3.47003151,63.406940099,19.24290225,2.27813045118981,39.3046418929863,4.99181404635442,5.95656648630116,27.4990526121736,2
633,19.25694705,-155.8994049,"Hawaii",4,21.22740454,"W",11.7627473405,21.313736701,3.0869482475,53.467465741,9.3321917735,6.92217824397314,31.1323194150045,0,0.0583364288960509,13.8561812066241,2
634,19.24452683,-155.9004175,"Hawaii",24,33.06103768,"W",10.309278443,12.027491331,17.52577318,55.670103031,2.749140925,4.30776173101017,2.7014120182334,17.4964054368621,2.84654335701169,4.50670922957885,5
635,20.02772004,-155.8348735,"Hawaii",10,18.28688874,"W",21.1561398405516,15.3197435897436,36.6641165697048,26.1269230769231,0,4.41496311424024,22.5199972359345,10.2213698685904,11.5763895752402,17.0353543614589,4
636,19.21428754,-155.9012988,"Hawaii",11,15.320908225,"W",49.972972987,14.31756755125,5.28918919875,19.09054055225,8.0716216135,1.07940807093531,8.32685742023682,0.634439292561133,2.87329908441989,8.11749967375028,5
637,19.97730675,-155.8375734,"Hawaii",NA,12.24571479,"W",38,3.6,6.8,26,23.2,0.371109115439103,1.87334044935696,2.16085934349921,13.7119329054424,13.0180928193088,5
638,20.02930037,-155.8328515,"Hawaii",3.3288,5.152070248,"W",15.9922835457047,19.1089411240522,24.8245715874217,17.6516317016317,21.1063345086111,2.6868491898637,22.7161885489303,22.7457755350066,3.57439862072173,20.6457874976866,5
639,19.2121916,-155.8999231,"Hawaii",4,12.97577882,"W",32.3936480085,0.3496503675,0,42.145007771,21.96726884,1.76755969954505,4.05512792603288,3.62502811325613,3.82790972224698,23.2020840127625,4
